,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
6356,4,admin.,married,basic.education,no,yes,no,telephone,may,tue,165,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6358,5,admin.,single,university.degree,no,no,no,telephone,may,tue,101,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6359,4,blue-collar,married,basic.education,no,yes,no,telephone,may,tue,133,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6360,5,services,married,high.school,no,no,no,telephone,may,tue,145,5,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6361,2,admin.,single,high.school,no,no,no,telephone,may,tue,110,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6363,3,unemployed,divorced,high.school,no,no,no,telephone,may,tue,349,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6365,5,technician,married,basic.education,no,yes,no,telephone,may,tue,676,6,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6366,2,admin.,married,basic.education,no,yes,no,telephone,may,tue,197,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6367,3,admin.,married,university.degree,no,no,no,telephone,may,tue,235,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6369,3,technician,single,university.degree,no,yes,no,telephone,may,tue,291,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6370,3,services,married,high.school,no,no,no,telephone,may,tue,132,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6371,2,housemaid,married,university.degree,no,no,no,telephone,may,tue,165,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6372,5,admin.,divorced,high.school,no,yes,no,telephone,may,tue,196,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6373,4,services,married,high.school,no,no,no,telephone,may,tue,177,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6377,5,management,divorced,university.degree,no,yes,no,telephone,may,tue,342,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6379,3,entrepreneur,single,high.school,no,no,no,telephone,may,tue,77,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6380,3,admin.,married,university.degree,no,no,no,telephone,may,tue,160,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6386,2,admin.,divorced,high.school,no,yes,no,telephone,may,tue,206,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6388,2,blue-collar,married,high.school,no,yes,no,telephone,may,tue,102,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6389,3,blue-collar,married,basic.education,no,no,no,telephone,may,tue,224,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6390,3,technician,married,professional.course,no,no,no,telephone,may,tue,73,5,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6391,2,admin.,single,high.school,no,yes,no,telephone,may,tue,42,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6396,2,services,divorced,high.school,no,yes,no,telephone,may,tue,50,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6398,3,blue-collar,married,high.school,no,no,yes,telephone,may,tue,108,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6399,4,admin.,single,professional.course,no,no,no,telephone,may,tue,265,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6401,5,retired,divorced,basic.education,no,no,no,telephone,may,tue,167,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6402,2,blue-collar,single,basic.education,no,yes,no,telephone,may,tue,145,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6403,5,admin.,married,university.degree,no,no,yes,telephone,may,tue,20,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6409,5,retired,married,professional.course,no,yes,yes,telephone,may,wed,78,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6411,2,technician,married,high.school,no,yes,no,telephone,may,wed,153,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6416,2,services,married,high.school,no,yes,no,telephone,may,wed,121,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6417,3,services,married,high.school,no,no,no,telephone,may,wed,110,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6420,4,services,divorced,high.school,no,no,no,telephone,may,wed,117,6,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6423,3,services,divorced,high.school,no,no,no,telephone,may,wed,201,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6427,3,technician,single,high.school,no,no,no,telephone,may,wed,152,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6429,4,admin.,married,high.school,no,no,no,telephone,may,wed,215,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6431,3,blue-collar,single,high.school,no,no,no,telephone,may,wed,332,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6433,5,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,938,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
6434,4,admin.,married,university.degree,no,yes,no,telephone,may,wed,385,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6436,4,blue-collar,divorced,basic.education,no,yes,no,telephone,may,wed,193,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6437,3,admin.,single,high.school,no,yes,no,telephone,may,wed,195,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6439,3,management,divorced,basic.education,no,no,no,telephone,may,wed,198,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6440,3,blue-collar,married,basic.education,no,no,no,telephone,may,wed,79,6,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6441,3,blue-collar,divorced,basic.education,no,no,no,telephone,may,wed,95,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6442,3,technician,single,university.degree,no,no,yes,telephone,may,wed,130,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6443,3,technician,married,basic.education,no,yes,no,telephone,may,wed,190,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6445,4,blue-collar,married,basic.education,no,yes,no,telephone,may,wed,102,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6447,3,management,single,university.degree,no,no,no,telephone,may,wed,231,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6449,3,housemaid,married,high.school,no,no,no,telephone,may,wed,132,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6453,4,blue-collar,divorced,basic.education,no,yes,yes,telephone,may,wed,738,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6454,5,admin.,divorced,basic.education,no,no,no,telephone,may,wed,283,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6455,5,management,divorced,high.school,no,yes,no,telephone,may,wed,224,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6456,4,blue-collar,divorced,basic.education,no,no,no,telephone,may,wed,519,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6457,3,admin.,single,high.school,no,yes,no,telephone,may,wed,593,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6461,3,services,married,high.school,no,no,no,telephone,may,wed,102,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6462,5,services,married,high.school,no,yes,no,telephone,may,wed,49,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6463,5,retired,married,basic.education,no,no,no,telephone,may,wed,88,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6464,3,blue-collar,married,basic.education,no,no,no,telephone,may,wed,124,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6465,5,retired,married,university.degree,no,yes,no,telephone,may,wed,199,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6467,4,blue-collar,single,basic.education,no,yes,no,telephone,may,wed,58,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6469,4,entrepreneur,single,basic.education,no,no,no,telephone,may,wed,430,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6470,3,admin.,single,university.degree,no,no,no,telephone,may,wed,674,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6472,5,technician,married,professional.course,no,yes,no,telephone,may,wed,248,6,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6473,3,admin.,married,high.school,no,no,no,telephone,may,wed,350,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6474,3,technician,single,university.degree,no,yes,no,telephone,may,wed,252,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6475,3,services,married,high.school,no,no,no,telephone,may,wed,147,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6476,4,blue-collar,married,basic.education,no,yes,no,telephone,may,wed,141,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6478,3,blue-collar,married,basic.education,no,no,no,telephone,may,wed,163,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6480,3,technician,married,professional.course,no,yes,yes,telephone,may,wed,195,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6481,5,blue-collar,married,basic.education,no,yes,no,telephone,may,wed,61,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6482,3,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,95,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6483,3,blue-collar,married,basic.education,no,yes,no,telephone,may,wed,166,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6484,3,blue-collar,married,basic.education,no,no,no,telephone,may,wed,39,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6486,3,blue-collar,single,high.school,no,yes,no,telephone,may,wed,212,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6487,4,services,married,high.school,no,yes,no,telephone,may,wed,55,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6488,5,technician,divorced,professional.course,no,no,no,telephone,may,wed,209,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6489,3,technician,married,basic.education,no,no,no,telephone,may,wed,68,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6490,5,housemaid,married,basic.education,no,yes,no,telephone,may,wed,181,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6491,3,management,married,professional.course,no,yes,yes,telephone,may,wed,136,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6493,3,management,married,professional.course,no,no,no,telephone,may,wed,373,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6496,2,self-employed,single,university.degree,no,no,no,telephone,may,wed,199,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6497,2,admin.,single,university.degree,no,yes,no,telephone,may,wed,582,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6498,3,blue-collar,single,basic.education,no,no,no,telephone,may,wed,210,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6499,3,technician,married,university.degree,no,no,no,telephone,may,wed,222,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6500,3,technician,married,university.degree,no,no,yes,telephone,may,wed,217,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6501,3,self-employed,married,university.degree,no,yes,yes,telephone,may,wed,85,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6502,3,technician,married,university.degree,no,yes,no,telephone,may,wed,396,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6503,4,technician,single,professional.course,no,no,no,telephone,may,wed,58,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6504,4,management,married,high.school,no,no,no,telephone,may,wed,263,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6505,2,admin.,single,high.school,no,no,no,telephone,may,wed,160,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6508,2,blue-collar,single,high.school,no,yes,no,telephone,may,wed,418,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6509,3,blue-collar,divorced,basic.education,no,yes,no,telephone,may,wed,64,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6510,4,entrepreneur,divorced,high.school,no,yes,no,telephone,may,wed,181,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6513,3,technician,single,professional.course,no,no,no,telephone,may,wed,223,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6514,3,admin.,single,university.degree,no,no,no,telephone,may,wed,204,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6515,5,technician,married,basic.education,no,yes,no,telephone,may,wed,52,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6516,3,admin.,single,high.school,no,yes,no,telephone,may,wed,199,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6517,3,admin.,single,high.school,no,no,yes,telephone,may,wed,195,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6518,4,admin.,married,high.school,no,no,yes,telephone,may,wed,139,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6519,3,admin.,divorced,university.degree,no,no,no,telephone,may,wed,63,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6520,5,blue-collar,divorced,basic.education,no,yes,no,telephone,may,wed,543,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
6523,3,technician,single,university.degree,no,no,no,telephone,may,wed,141,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6524,3,blue-collar,single,university.degree,no,yes,yes,telephone,may,wed,165,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6525,3,blue-collar,single,university.degree,no,no,no,telephone,may,wed,156,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6528,4,unemployed,married,basic.education,no,no,no,telephone,may,wed,174,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6530,3,technician,divorced,basic.education,no,no,no,telephone,may,wed,221,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6531,3,blue-collar,married,basic.education,no,yes,yes,telephone,may,wed,1479,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
6532,2,technician,married,university.degree,no,no,no,telephone,may,wed,104,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6533,4,admin.,married,basic.education,no,yes,no,telephone,may,wed,136,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6536,4,blue-collar,single,high.school,no,yes,no,telephone,may,wed,125,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6537,3,admin.,married,high.school,no,no,no,telephone,may,wed,307,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6538,3,admin.,married,university.degree,no,yes,yes,telephone,may,wed,154,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6539,3,admin.,married,high.school,no,no,yes,telephone,may,wed,357,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6541,3,blue-collar,single,high.school,no,yes,no,telephone,may,wed,202,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6542,3,admin.,married,high.school,no,no,no,telephone,may,wed,227,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6543,4,blue-collar,divorced,basic.education,no,yes,no,telephone,may,wed,166,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6544,4,admin.,married,university.degree,no,yes,yes,telephone,may,wed,143,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6545,3,services,married,high.school,no,yes,no,telephone,may,wed,119,5,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6546,4,services,single,high.school,no,yes,no,telephone,may,wed,268,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6547,4,admin.,divorced,high.school,no,yes,no,telephone,may,wed,507,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6548,2,management,single,university.degree,no,yes,no,telephone,may,wed,126,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6549,3,self-employed,married,professional.course,no,yes,yes,telephone,may,wed,268,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6550,2,services,single,high.school,no,yes,no,telephone,may,wed,386,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6552,3,services,married,high.school,no,no,no,telephone,may,wed,63,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6554,3,blue-collar,single,basic.education,no,yes,no,telephone,may,wed,75,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6555,4,blue-collar,married,basic.education,no,no,no,telephone,may,wed,89,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6556,4,technician,married,professional.course,no,no,yes,telephone,may,wed,96,5,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6557,4,blue-collar,married,basic.education,no,yes,no,telephone,may,wed,209,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6560,3,blue-collar,married,basic.education,no,no,no,telephone,may,wed,439,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6561,2,self-employed,married,professional.course,no,yes,no,telephone,may,wed,119,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6562,2,admin.,single,university.degree,no,yes,no,telephone,may,wed,713,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6563,3,technician,single,high.school,no,yes,no,telephone,may,wed,202,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6564,3,admin.,married,professional.course,no,yes,yes,telephone,may,wed,72,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6565,3,admin.,single,high.school,no,yes,no,telephone,may,wed,78,4,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6566,2,blue-collar,married,basic.education,no,no,yes,telephone,may,wed,217,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6567,2,blue-collar,married,basic.education,no,no,no,telephone,may,wed,392,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6568,3,technician,divorced,basic.education,no,yes,no,telephone,may,wed,188,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6570,3,blue-collar,married,basic.education,no,yes,no,telephone,may,wed,151,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6571,3,blue-collar,single,basic.education,no,no,no,telephone,may,wed,211,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6575,2,entrepreneur,single,high.school,no,no,yes,telephone,may,wed,680,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6576,5,technician,divorced,university.degree,no,yes,no,telephone,may,wed,206,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6577,4,blue-collar,single,basic.education,no,no,yes,telephone,may,wed,227,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6578,3,blue-collar,married,basic.education,no,no,no,telephone,may,wed,124,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6580,3,services,married,basic.education,no,yes,no,telephone,may,wed,821,2,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6581,4,services,divorced,basic.education,no,yes,no,telephone,may,wed,189,3,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6582,5,technician,divorced,university.degree,no,yes,no,telephone,may,wed,352,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6583,3,admin.,single,university.degree,no,yes,no,telephone,may,wed,126,1,Not Contacted,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
